n	repo	path	sha	license	url
369	kharatramesh/k8s	all_demos/mutul_tls/demos/demo3/productpage-authz-allow-subject.yaml	1b3fa3f3a239301a35ad0b7b7b03b41e36e2a0c7	NOASSERTION	https://github.com/kharatramesh/k8s/blob/7943283c95f448ec27a25f95a365be2f6ba0050b/all_demos/mutul_tls/demos/demo3/productpage-authz-allow-subject.yaml
370	andrebriggs/manifest-sample	cloud-native/istio/istio.yaml	367989d8bb99f7af1a2f97f4b7144def4f7d992f	NOASSERTION	https://github.com/andrebriggs/manifest-sample/blob/15a6a23852aa979b4fa49fb4f05092699240f773/cloud-native/istio/istio.yaml
371	jmcrfp/Istio	Labs/03 Security/03 authorization with JWT/04_productpage-authz-allow-claim.yaml	ebc06c2dc684490c14511546e1ef619d364b8271	NOASSERTION	https://github.com/jmcrfp/Istio/blob/3a6b846519b277c6e63999960546c695685d28b6/Labs/03 Security/03 authorization with JWT/04_productpage-authz-allow-claim.yaml
372	honsunrise/teddy-backend	deployments/teddy/templates/security.yaml	fcdc4525c77ff6b57dc9f06b09df2ec177b17e39	NOASSERTION	https://github.com/honsunrise/teddy-backend/blob/f281b8b0d7d22b52504d12a331a99c04eea85d2b/deployments/teddy/templates/security.yaml
373	Siiichenggg/YOLO-v5-VGG16-for-Screw-Detection	VGG16/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml	1a5f7c162d26c3947468375a3267fc508a58298a	NOASSERTION	https://github.com/Siiichenggg/YOLO-v5-VGG16-for-Screw-Detection/blob/1bea60d5a6231b34dfefedb1328b2090500fca2b/VGG16/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml
374	EtienneDufresne/grpc-k8s-lb	charts/istio/charts/mixer/templates/config.yaml	e8826d1817e7db02f8b4e8d58a934c3e2945a0ac	NOASSERTION	https://github.com/EtienneDufresne/grpc-k8s-lb/blob/ebe605da65bb46673ae7d68027bb468690dabe95/charts/istio/charts/mixer/templates/config.yaml
375	gematik/DEMIS-istio-policies	deployment/helm/policies-authorizations-istio/templates/demis/igs-allow-access-from-ingress.yaml	c62d823576b9904d3fe614438f39fca027265256	NOASSERTION	https://github.com/gematik/DEMIS-istio-policies/blob/e73bf01b921757ab5b0aaa5821b7c9d49d22c5aa/deployment/helm/policies-authorizations-istio/templates/demis/igs-allow-access-from-ingress.yaml
376	venmaniselvan/ibm-helm-charts	stable/ibm-istio/charts/mixer/templates/config.yaml	cc0f046da9caa65f35355dd6fbe17f2be03dc41f	NOASSERTION	https://github.com/venmaniselvan/ibm-helm-charts/blob/966e2bfbe33a3f963001175204711b03f7b6decc/stable/ibm-istio/charts/mixer/templates/config.yaml
377	LeeLisker/helm	stable/ibm-istio/charts/mixer/templates/config.yaml	cc0f046da9caa65f35355dd6fbe17f2be03dc41f	NOASSERTION	https://github.com/LeeLisker/helm/blob/63f5d06c1095f7143f0101faa50e5aa7ceca392b/stable/ibm-istio/charts/mixer/templates/config.yaml
378	SchSeba/kubevirt-istio-poc	istio-demo-auth.yaml	c9408d82c3784dd4e17340214e2a93104024339f	NOASSERTION	https://github.com/SchSeba/kubevirt-istio-poc/blob/514017bf634cf301c727da809c0fb5e9ff7ec903/istio-demo-auth.yaml
379	timfpark/fabrikate-cloud-native-manifests	prod/istio/istio.yaml	ba65d9a041b5543fc82e10496d219afb0e7bb57f	NOASSERTION	https://github.com/timfpark/fabrikate-cloud-native-manifests/blob/bcd8e77baf0f18405d3abfd5296882dabebe7268/prod/istio/istio.yaml
380	hisarbalik/kyma-old	resources/istio/files/kyma_istio_custom_profile.yaml	a592b382e12dc84c3b6c9440b2bfdc1801313c69	NOASSERTION	https://github.com/hisarbalik/kyma-old/blob/a52e8f61c525431c7876d3989d3236b90e0219af/resources/istio/files/kyma_istio_custom_profile.yaml
381	cubepaas/charts	proposed/istio/v1.0.1/charts/mixer/templates/config.yaml	e8826d1817e7db02f8b4e8d58a934c3e2945a0ac	NOASSERTION	https://github.com/cubepaas/charts/blob/03bd418e61afc7afc9d4d0b6cf25437f3ea72261/proposed/istio/v1.0.1/charts/mixer/templates/config.yaml
382	sebiwi/istio-workshops	istio/charts/mixer/templates/config.yaml	67be49b63e202ca15b2e2a0c8e69f36959fceec2	NOASSERTION	https://github.com/sebiwi/istio-workshops/blob/989852462762c13de03e48a10835755c569051a6/istio/charts/mixer/templates/config.yaml
383	hyhhhhhh/istio2	install/kubernetes/helm/istio/charts/mixer/templates/config.yaml	c0522601689f6dc6815933ecebc8fcbf95696feb	NOASSERTION	https://github.com/hyhhhhhh/istio2/blob/5d82121a411752a667f8370d75e0fb9fc7230425/install/kubernetes/helm/istio/charts/mixer/templates/config.yaml
384	roshan8080/homeshield-ai	Y/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_beta.yaml	04119ed2fcb281f755b1322da7f5b80925d661fc	NOASSERTION	https://github.com/roshan8080/homeshield-ai/blob/c3b5df4271229cfed084b690f57547d815692e92/Y/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_beta.yaml
385	jvap2/Thesis_Compression	google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml	a0324a474eb43156dd6e3905c5e3dd4f6063a32a	NOASSERTION	https://github.com/jvap2/Thesis_Compression/blob/0ab5795841f1d7b7ca07448906dc96d2de0ad256/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml
386	joshuapetersen/Sarah-John-Genesis	google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_beta.yaml	4dc99112d3b441fb94e1a70f12218e5585d27a52	NOASSERTION	https://github.com/joshuapetersen/Sarah-John-Genesis/blob/1c2f9091431af7309afaa95d0131b8550b712dd5/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_beta.yaml
387	deewhyweb/agnosticd-older	ansible/roles/ocp4-workload-3scale-servicemesh-demo/tasks/provision_api.yaml	074fc4377a42a6a05f35312106a65f372b5f5b48	NOASSERTION	https://github.com/deewhyweb/agnosticd-older/blob/2811028440c30b649022b19d1d32858b04d5ddb7/ansible/roles/ocp4-workload-3scale-servicemesh-demo/tasks/provision_api.yaml
388	rh-api-management/rhcl-operator-product-build	bundle/manifests/kuadrant-operator.clusterserviceversion.yaml	ab6a03cabc4749738798cd6c2979e0417d8256f4	NOASSERTION	https://github.com/rh-api-management/rhcl-operator-product-build/blob/f38273a038179a2bd8a6bcc982282b00c6306bfe/bundle/manifests/kuadrant-operator.clusterserviceversion.yaml
389	TsengYuanChe/website_for_practice	google-cloud-sdk-2/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml	ea3b5a392b08b7711f897856d32f21e690861e3a	NOASSERTION	https://github.com/TsengYuanChe/website_for_practice/blob/3211342a8c1adb724e4c84452cf7b5111dba48fa/google-cloud-sdk-2/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml
390	joeg2984/finalproject-backend-master-demoday	google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml	fa637aa4f5821cbb89ad17f8bb346c5750abe788	NOASSERTION	https://github.com/joeg2984/finalproject-backend-master-demoday/blob/e09bb667aba522b3989e1e18a9dc224bfef968db/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml
391	SIP-artif/SIP-app	exec -l bash/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml	74ef836d4baaa763d40d5dcfff1334412dfc0034	NOASSERTION	https://github.com/SIP-artif/SIP-app/blob/8443d35c6a1b4a77f1d9cf7909b88502efe8625c/exec -l bash/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml
392	Exydous/Tugas2-TCC	y/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml	7922c5e1166f68000e7ae2a50b354e31438eaa41	NOASSERTION	https://github.com/Exydous/Tugas2-TCC/blob/e52284e402974df330056d02660778027e081468/y/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml
393	Vladanprogrammer/1_work	Lab_8/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml	c5afa4cf633afc776195f4974b81cb2d1b509f4b	NOASSERTION	https://github.com/Vladanprogrammer/1_work/blob/c941cbbc3b366386e0d13d0edcacf26506298973/Lab_8/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml
394	fabiolgc/workshop-istio-adapter	istio-1.3.4/install/kubernetes/operator/charts/istio-policy/templates/config.yaml	c07e9ea495a7dc1c4a27f1934f96a81ca3eadd91	NOASSERTION	https://github.com/fabiolgc/workshop-istio-adapter/blob/c5be945fd2ccc869c5a186f21341eca2d1b9cf8b/istio-1.3.4/install/kubernetes/operator/charts/istio-policy/templates/config.yaml
395	shenkonghui/k8s-application	istio-1.5.1/install/kubernetes/operator/charts/istio-policy/templates/config.yaml	c9f970ef36cd579fc21436de3916cc3cfc5e38dd	NOASSERTION	https://github.com/shenkonghui/k8s-application/blob/76a1abc78b1a987bda4a587c2dbca01e140643c2/istio-1.5.1/install/kubernetes/operator/charts/istio-policy/templates/config.yaml
396	KushRadhanpura/AI-Engineer-Journey	yes/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_alpha.yaml	e27cae867afc4e66228f58e3a82542934ba3ac61	NOASSERTION	https://github.com/KushRadhanpura/AI-Engineer-Journey/blob/c222d82ed7b0de76a792127ee4ba7f5457f587c1/yes/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_alpha.yaml
397	Royboi16/flash-green-poc	flash-green-poc/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml	3043432b4f51280e0b60eda5662f2d00df1fa2a7	NOASSERTION	https://github.com/Royboi16/flash-green-poc/blob/6a9431b0763890d94cb824f1cffa74a0b3975ab6/flash-green-poc/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml
398	fabiolgc/workshop-istio-adapter	istio-1.3.4/install/kubernetes/helm/istio/charts/mixer/templates/config.yaml	43b2c5ced3a6fba59c101300f95efefd33d10e32	NOASSERTION	https://github.com/fabiolgc/workshop-istio-adapter/blob/c5be945fd2ccc869c5a186f21341eca2d1b9cf8b/istio-1.3.4/install/kubernetes/helm/istio/charts/mixer/templates/config.yaml
399	EladRab1106/dynamic-multi-agent-handoff-system	agents/researcher/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml	ae545257ee4c6857a4d34e2a494c19418e9afd1c	NOASSERTION	https://github.com/EladRab1106/dynamic-multi-agent-handoff-system/blob/b6c2ef09fedbe8c82c1f5eff35e250ab9b6c028f/agents/researcher/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml
400	jlewi/kubeflow-dev	kubeflow-deployments/private-blueprint/upstream/manifests/istio-1-3-1/istio-install-1-3-1/base/attribute-manifest.yaml	5ba9438a641c65955eeb09261e4e0b1993addcf0	NOASSERTION	https://github.com/jlewi/kubeflow-dev/blob/32f7f00a2219cb0ba06d16b1f586df8c4d34e7e1/kubeflow-deployments/private-blueprint/upstream/manifests/istio-1-3-1/istio-install-1-3-1/base/attribute-manifest.yaml
401	kenichi-07/portfolio-terraform-gcp	gcloud init/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_alpha.yaml	3200b988dd5e71015536f7e6e07eb28d735bb857	NOASSERTION	https://github.com/kenichi-07/portfolio-terraform-gcp/blob/228069ea76842a75863c4db23aaa24ea298f9e80/gcloud init/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_alpha.yaml
402	NouvelleRive/nouvelle-rive	gcloud auth login/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml	74ef836d4baaa763d40d5dcfff1334412dfc0034	NOASSERTION	https://github.com/NouvelleRive/nouvelle-rive/blob/0cf2080f6be583b42116bd6ac4c5668b92a65d07/gcloud auth login/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml
403	kshen2023/skCommerce	exec -l /bin/bash/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_beta.yaml	4018ffe5ef19183c5949d96d268bb66e1ea8a3dd	NOASSERTION	https://github.com/kshen2023/skCommerce/blob/98dac91f384eb7072d83aef96af460cb18d5952c/exec -l /bin/bash/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_beta.yaml
404	Nature-Magic-HKMO-Team/gcloud	gcloud auth login/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_beta.yaml	4dc99112d3b441fb94e1a70f12218e5585d27a52	NOASSERTION	https://github.com/Nature-Magic-HKMO-Team/gcloud/blob/f7f96d48598d547f843c170b6a5187544217c5a5/gcloud auth login/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_beta.yaml
405	Dhruv-Kad/pickhacks-AIZone	frontend/y/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml	03de382c54a8378e218003a3b2850b11e497eca1	NOASSERTION	https://github.com/Dhruv-Kad/pickhacks-AIZone/blob/d57a08b8bc3b9dfb4f3d96ec0f9278bd592b787e/frontend/y/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_ga.yaml
406	jlewi/kubeflow-dev	kubeflow-deployments/jlewi-v1/.cache/manifests/manifests-1.0-branch/istio-1-3-1/istio-install-1-3-1/base/attribute-manifest.yaml	5ba9438a641c65955eeb09261e4e0b1993addcf0	NOASSERTION	https://github.com/jlewi/kubeflow-dev/blob/32f7f00a2219cb0ba06d16b1f586df8c4d34e7e1/kubeflow-deployments/jlewi-v1/.cache/manifests/manifests-1.0-branch/istio-1-3-1/istio-install-1-3-1/base/attribute-manifest.yaml
407	cisco95/fullstack-shop	backend-buy-and-sell/gcloud/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml	fa637aa4f5821cbb89ad17f8bb346c5750abe788	NOASSERTION	https://github.com/cisco95/fullstack-shop/blob/4b6ba46346c4a6085c0ea01e13cb69b4c2251bcd/backend-buy-and-sell/gcloud/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_alpha.yaml
408	nayena/MERN-project2	back-end/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml	ae545257ee4c6857a4d34e2a494c19418e9afd1c	NOASSERTION	https://github.com/nayena/MERN-project2/blob/62c30abce1eabb48824889e36c8e6746a8292527/back-end/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_ga.yaml
409	nithineleti/hospital-management-system	source /Users/nithineleti/.zshrc/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_alpha.yaml	6d7b154364002127d888e158a1de0d6132a955ed	NOASSERTION	https://github.com/nithineleti/hospital-management-system/blob/665a0483ac051ad5b2f38d4f526bc3f73d47b1bd/source /Users/nithineleti/.zshrc/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_create_alpha.yaml
410	nayena/MERN-project2	back-end/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_beta.yaml	04119ed2fcb281f755b1322da7f5b80925d661fc	NOASSERTION	https://github.com/nayena/MERN-project2/blob/62c30abce1eabb48824889e36c8e6746a8292527/back-end/google-cloud-sdk/lib/surface/iam/policy_bindings/_partials/_update_beta.yaml
411	defenseunicorns/uds-core	src/istio/values/base-istiod.yaml	3b6cfddf78fc50fdd9997815614ab505c21f6902	NOASSERTION	https://github.com/defenseunicorns/uds-core/blob/e4244b74fd9a62b09bf563acd104ac549fad0a5d/src/istio/values/base-istiod.yaml
412	apache/dubbo-go-pixiu-samples	dubbogo/simple/jwt/pixiu/conf.yaml	27c81575385630f04dacd15b974fa63807633bf0	NOASSERTION	https://github.com/apache/dubbo-go-pixiu-samples/blob/23cf3018917ca619fa7f3f31c7669c3641679903/dubbogo/simple/jwt/pixiu/conf.yaml
413	openshift/microshift	assets/optional/gateway-api/00-security.istio.io_requestauthentications.yaml	94dad1c0ebaf9d0212a30ea1e5a8306a7af5636f	NOASSERTION	https://github.com/openshift/microshift/blob/d026782c2b6a7cdf192086bd78bb5b6b1cfa5684/assets/optional/gateway-api/00-security.istio.io_requestauthentications.yaml
414	apache/dubbo-go-pixiu-samples	dubbogo/simple/jwt/pixiu/springcloud-conf.yaml	05152e990f8f339ac04ea7ea313d275614c19d3f	NOASSERTION	https://github.com/apache/dubbo-go-pixiu-samples/blob/23cf3018917ca619fa7f3f31c7669c3641679903/dubbogo/simple/jwt/pixiu/springcloud-conf.yaml
415	proxyconf/proxyconf	examples/jwt.yaml	e750fdb8e054e8184868d574b89c04a6ef0c1b15	NOASSERTION	https://github.com/proxyconf/proxyconf/blob/29eff6781848436362d8d28e7206b6f9ddeed473/examples/jwt.yaml
416	controlplane-com/examples	examples/aws-jwt-auth/values.yaml	463ae4d06685ea7b9eccf1b51c13c585da9ee522	NOASSERTION	https://github.com/controlplane-com/examples/blob/9f26fc6ac4171804fa634066335a4965068df63c/examples/aws-jwt-auth/values.yaml
417	fastmachinelearning/SuperSONIC	values/values-nautilus-icecube.yaml	fd2b2afa38a60f7dcf0e5834a9906cc56d657ff0	NOASSERTION	https://github.com/fastmachinelearning/SuperSONIC/blob/e5788010d54a1799287507cb0aa5527143be11c2/values/values-nautilus-icecube.yaml
418	zirain/playground	istio/security/keycloak/iop.yaml	12d99d983d91afdf489caa06fb2e22cbdefda03c	NOASSERTION	https://github.com/zirain/playground/blob/139868d9f3083722a577067d2cd87fccf32059e0/istio/security/keycloak/iop.yaml
419	controlplane-com/examples	examples/aws-jwt-auth/templates/envoy.yaml	89bb37c5ccbfbab1d3f7cc61424ed9649a343dd8	NOASSERTION	https://github.com/controlplane-com/examples/blob/9f26fc6ac4171804fa634066335a4965068df63c/examples/aws-jwt-auth/templates/envoy.yaml
420	istio-ecosystem/sail-operator	chart/crds/security.istio.io_requestauthentications.yaml	2c2be1c036d93e77c5ada5970fc35dcc6bb84021	NOASSERTION	https://github.com/istio-ecosystem/sail-operator/blob/6c634d7b055390224b2bddaa6b29a28e1dcc65af/chart/crds/security.istio.io_requestauthentications.yaml
421	fastmachinelearning/SuperSONIC	helm/supersonic/values.yaml	4fa3751dffb1dbcd5c123d5dcd8818bdc96ac9c1	NOASSERTION	https://github.com/fastmachinelearning/SuperSONIC/blob/e5788010d54a1799287507cb0aa5527143be11c2/helm/supersonic/values.yaml
422	raiich/envoy-example	authn/envoy.yaml	71e4176f3560c940984bead479f2d905a9a2e03a	NOASSERTION	https://github.com/raiich/envoy-example/blob/ddce9afced44cf60398075f89ea90d45f461efbd/authn/envoy.yaml
423	istio-ecosystem/sail-operator	bundle/manifests/security.istio.io_requestauthentications.yaml	ac7b2451e7acae0541429695ca61384bd9e85dce	NOASSERTION	https://github.com/istio-ecosystem/sail-operator/blob/6c634d7b055390224b2bddaa6b29a28e1dcc65af/bundle/manifests/security.istio.io_requestauthentications.yaml
424	fastmachinelearning/SuperSONIC	helm/supersonic/templates/envoy/configmaps.yaml	63b2132ee9509355ee5e7a8953d2f59bc1798be8	NOASSERTION	https://github.com/fastmachinelearning/SuperSONIC/blob/e5788010d54a1799287507cb0aa5527143be11c2/helm/supersonic/templates/envoy/configmaps.yaml
425	odahu/odahu-infra	helms/odahu-flow-opa/templates/filter.yaml	57b9112e8b69156f687558a391bdf198cf2867b7	NOASSERTION	https://github.com/odahu/odahu-infra/blob/9cd0c2b944f10280a2477432a9d451ba23a25261/helms/odahu-flow-opa/templates/filter.yaml
426	Nordix/istio-experimental	releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/Nordix/istio-experimental/blob/1ee0e514ba5839e239410f100ed2927a8f3c3f5e/releasenotes/notes/28742.yaml
427	nexodus-io/nexodus	deploy/nexodus/base/apiproxy/files/envoy.yaml	c653429d1a51e6fda0483a6e7d3fd1a81d4e402f	NOASSERTION	https://github.com/nexodus-io/nexodus/blob/f9f79190e68851df5ad5b37a2eff6e137206784e/deploy/nexodus/base/apiproxy/files/envoy.yaml
428	3scale/threescale-wasm-auth	compose/envoy/lds.yaml	dbc205f68662bd4d9052a76110d3acf0a4577723	NOASSERTION	https://github.com/3scale/threescale-wasm-auth/blob/2918f0827d0647eb3cb23df579982e7e8e23a7a8/compose/envoy/lds.yaml
429	langchain-ai/helm	charts/langsmith-auth-proxy/templates/auth-proxy/config-map.yaml	09a362f8599845eccdf3cb8a25f5a7e7d6d172f0	NOASSERTION	https://github.com/langchain-ai/helm/blob/09652e5c6afee26876b3f9698bfab6d4db3b0797/charts/langsmith-auth-proxy/templates/auth-proxy/config-map.yaml
430	plantonhq/planton	catalog/oci/ociapigateway/presets/02-jwt-authenticated-api.yaml	21990d4f088bce9531c0aa0f2fe963b33bc5bfa8	NOASSERTION	https://github.com/plantonhq/planton/blob/ec6b8337e4ebb1a911a848175c9b76440ae855c0/catalog/oci/ociapigateway/presets/02-jwt-authenticated-api.yaml
431	omerlh/opa-demo	deployment/demo-server.yaml	392357f55b1de99c21d058e77d5833c013bb5cdb	NOASSERTION	https://github.com/omerlh/opa-demo/blob/ee765110bf30857f457814cdd53dc78fcfc73cfb/deployment/demo-server.yaml
432	salrashid123/envoy_rbac	envoy-conf-jwt.yaml	f66e0fbc6c3a0f5bb76a478a29ce0967b439bd2f	NOASSERTION	https://github.com/salrashid123/envoy_rbac/blob/a426c0929cf1767c61fc7b00e3aae26efa216d3b/envoy-conf-jwt.yaml
433	armory/se-spinnaker-config	agent-demo/content/agent-infra/envoy/envoy.yaml	d67e6b4ffd06c1a967deb0bdbd0b9722bc8f4db6	NOASSERTION	https://github.com/armory/se-spinnaker-config/blob/7c59a038d7d43d5ba361c8f541d8a55cca164626/agent-demo/content/agent-infra/envoy/envoy.yaml
434	Cray-HPE/istio	releasenotes/notes/jwks-cluster.yaml	27e02dc063f6c038225b79897d4a4869e7fc40aa	NOASSERTION	https://github.com/Cray-HPE/istio/blob/f521f1561255add90fbb2f8f8d61c983dd3d8a31/releasenotes/notes/jwks-cluster.yaml
435	tobyhei/enovy-jwt	envoy.yaml	5923ea8e0cb06156a42b1e6c4bbd90677b5c12a3	NOASSERTION	https://github.com/tobyhei/enovy-jwt/blob/382e66d32a62bafe90b04eca925adc2305194920/envoy.yaml
436	redhat-openshift-ecosystem/community-operators-prod	operators/sailoperator/3.0.0-dp1/manifests/security.istio.io_requestauthentications.yaml	aebfb2cf29cd08399959d844fb7208e113de2975	NOASSERTION	https://github.com/redhat-openshift-ecosystem/community-operators-prod/blob/6fd1a4c0858f8266cba31733372c55565ec75426/operators/sailoperator/3.0.0-dp1/manifests/security.istio.io_requestauthentications.yaml
437	salrashid123/confidential_space	misc/envoy_cs/envoy-conf-cert-bound.yaml	c982833513ed0ff3e8198015dd124f5466fa6f0d	NOASSERTION	https://github.com/salrashid123/confidential_space/blob/00d2d9437ffdf160f123443912bb4ba1e25e83b6/misc/envoy_cs/envoy-conf-cert-bound.yaml
438	raiich/envoy-example	auth-nz/envoy.yaml	9ef48aee361605af5e090ca6309554d40dee9561	NOASSERTION	https://github.com/raiich/envoy-example/blob/ddce9afced44cf60398075f89ea90d45f461efbd/auth-nz/envoy.yaml
439	tsaarni/devenvs	envoy/configs/envoy-jwt-auth-filter.yaml	b20e1961fe5e174b081d236f16a47eda3029d322	NOASSERTION	https://github.com/tsaarni/devenvs/blob/0aab1916ab3a44932ccf8d7a5c69328722b979f4/envoy/configs/envoy-jwt-auth-filter.yaml
440	ramisback/istio-rate-limiter	k8s/jwt-filter.yaml	10916426cb7a15aa467ab9063bf67f248752edb4	NOASSERTION	https://github.com/ramisback/istio-rate-limiter/blob/53124925e0e25a6021260af2887eaba6ae2adf5b/k8s/jwt-filter.yaml
441	edkirin/envoygateway	gateway/envoy.yaml	3b092ca16288cb880f43b119fff0ba7f152c4274	NOASSERTION	https://github.com/edkirin/envoygateway/blob/9e60964ab522fb093e48c8166df84d8cc64f13f2/gateway/envoy.yaml
442	salrashid123/iap_identity_platform_backend_services	envoy_external/envoy.yaml	3386ebfc7edd6c240d2ce159866014ea49ea8e06	NOASSERTION	https://github.com/salrashid123/iap_identity_platform_backend_services/blob/74c231df13fe1217ce45f95a9d75fac1126174c0/envoy_external/envoy.yaml
443	redhat-openshift-ecosystem/community-operators-prod	operators/sailoperator/0.1.0/manifests/security.istio.io_requestauthentications.yaml	94dad1c0ebaf9d0212a30ea1e5a8306a7af5636f	NOASSERTION	https://github.com/redhat-openshift-ecosystem/community-operators-prod/blob/6fd1a4c0858f8266cba31733372c55565ec75426/operators/sailoperator/0.1.0/manifests/security.istio.io_requestauthentications.yaml
444	plantonhq/planton	site/public/docs/catalog/oci/api-gateway/presets/02-jwt-authenticated-api.yaml	21990d4f088bce9531c0aa0f2fe963b33bc5bfa8	NOASSERTION	https://github.com/plantonhq/planton/blob/ec6b8337e4ebb1a911a848175c9b76440ae855c0/site/public/docs/catalog/oci/api-gateway/presets/02-jwt-authenticated-api.yaml
445	Broadcom/cloud-tools-titans	templates/envoy/_filter_jwt.yaml	325910bae49738b2bc944655d715e69dccea8e24	NOASSERTION	https://github.com/Broadcom/cloud-tools-titans/blob/875e56f4fafd0ed9fc9acde06e9f4ad603f44c9b/templates/envoy/_filter_jwt.yaml
446	otuskotlin/202402-ok-marketplace	deploy/volumes/envoy/envoy.yaml	45e271c3f6252badbc44edd77fb7a9edb9045d66	NOASSERTION	https://github.com/otuskotlin/202402-ok-marketplace/blob/5d42aa43f041bc360c978a8c0ababa9ce74f4911/deploy/volumes/envoy/envoy.yaml
447	mahdilamb/jwt-guard	bench/envoy.yaml	1782dafdc1567dfc1208d1d3072c42cac48bf2f0	NOASSERTION	https://github.com/mahdilamb/jwt-guard/blob/776e621f98985cff10133e4afd0754136ec96ac8/bench/envoy.yaml
448	fengyu225/spire-oidc	istio/envoyfilter.yaml	598bba035494f52373facaaa839a66d5506fe0e5	NOASSERTION	https://github.com/fengyu225/spire-oidc/blob/e084d8c9da9e8383fe3003c05d4bedbaa00f8d82/istio/envoyfilter.yaml
449	murillo-consulting/Fortplane	src/istio/values/base-istiod.yaml	e34c8c7e9800aa2242cb1eac198906ca96f6da74	NOASSERTION	https://github.com/murillo-consulting/Fortplane/blob/9c3ed56c2c2583ddf525e96949eb63b5d46b3a57/src/istio/values/base-istiod.yaml
450	particuleio/charts	istio/releasenotes/notes/28742.yaml	f425a28ae31dc0325d637df137c6aeb0b3d27ce3	NOASSERTION	https://github.com/particuleio/charts/blob/f37234694a756f1c3d1cac12839ab53325af419c/istio/releasenotes/notes/28742.yaml
451	hexolan/stocklet	build/edge-gateway/envoy.yaml	9673bee5dcc74c1e4970e423ae2a84fc40628ae0	NOASSERTION	https://github.com/hexolan/stocklet/blob/def306e55bc8539961de1807317e523b2d553747/build/edge-gateway/envoy.yaml
452	UmutComlekci/envoy_jwt_authentication	envoyproxy/basic.yaml	662af5813b12cb87d64bbcead5b26f23bba2d895	NOASSERTION	https://github.com/UmutComlekci/envoy_jwt_authentication/blob/50c270238e237e09670845e219de4890a03021e4/envoyproxy/basic.yaml
453	DinoChiesa/Apigee-Envoy-Adapter-dino-example-configurations	lds.yaml	e0e020fc65f0a966e336b05241e204a6a30b816d	NOASSERTION	https://github.com/DinoChiesa/Apigee-Envoy-Adapter-dino-example-configurations/blob/bd298111ac49252fd512704d7c02a7658c00e03f/lds.yaml
454	strmprivacy/data-plane-helm-chart	helm/resources/web-socket/envoy.yaml	54c5153cf1913574ce7966ffa7c788397ac2df85	NOASSERTION	https://github.com/strmprivacy/data-plane-helm-chart/blob/97c8d0b994daec2221d432dc9a86014205c49152/helm/resources/web-socket/envoy.yaml
